site,code,odd,rate,email,price,post_time,post_date,booking_code_id,slip_result_link,platform_logo_link,result
sportybet:gh,8CL3PU,86563.62,87,support@bettingtipsnet.com,premium,06:43:48,2025-08-10,83005111,,0xFFFA0909,
betika:cd,av5zLZ,163.16,80,support@bettingtipsnet.com,free,06:43:48,2025-08-10,272267972,,,
betika:cd,av5zLZ,163.26,80,support@bettingtipsnet.com,free,06:43:48,2025-08-10,183134960,,,
sportybet:ng,Q4WXHM,171.38,87,support@bettingtipsnet.com,free,06:43:48,2025-08-10,56653721,,0xFFFA0909,
betwinner:ng,GAU7L,83.14,75,support@bettingtipsnet.com,free,06:43:48,2025-08-10,226030416,,0xFF1A654A,
betwinner:ng,GAU7L,83.25,70,support@bettingtipsnet.com,free,06:43:48,2025-08-10,2022649,,0xFF1A654A,
betway:ng,U1FAC0FEC,14848.62,85,support@bettingtipsnet.com,premium,06:43:48,2025-08-10,302095094,,0xFF000000,
melbet,PUV7L,6.43,75,support@bettingtipsnet.com,free,06:43:48,2025-08-10,23198925,,0xFF151515,
msport,B2JNPGU,,92,support@bettingtipsnet.com,free,06:43:48,2025-08-10,301027150,,0xFFFFCA26,
bet9ja,39HH5MW,934.89,87,support@bettingtipsnet.com,free,06:43:48,2025-08-10,50410017,,0xFF097E36,
betpawa,S01LEU3,135.15,92,support@bettingtipsnet.com,free,06:43:48,2025-08-10,327776820,,,
betwinner:ng,VZ17L,102.44,75,support@bettingtipsnet.com,free,06:43:48,2025-08-10,141128084,,0xFF1A654A,
betwinner:ng,VZ17L,102.13,75,support@bettingtipsnet.com,free,06:43:48,2025-08-10,328195807,,0xFF1A654A,
sportybet:gh,8E7LBK,3.9,85,support@bettingtipsnet.com,free,06:43:48,2025-08-10,278881807,,0xFFFA0909,
betwinner:ng,VZ17L,102.48,85,support@bettingtipsnet.com,free,06:43:48,2025-08-10,187579586,,0xFF1A654A,
sportybet:ng,S9QZZA,1832.99,85,support@bettingtipsnet.com,premium,06:43:48,2025-08-10,23373670,,0xFFFA0909,
sportybet:ng,RMPY0V,4990.3,75,support@bettingtipsnet.com,premium,06:43:48,2025-08-10,23454957,,0xFFFA0909,
1xbet:ke,2PY6L,4468.84,80,support@bettingtipsnet.com,premium,06:43:48,2025-08-10,91128052,,0xFF0982EC,
sportybet:ng,HAYZ3Q,179.43,85,support@bettingtipsnet.com,free,06:43:48,2025-08-10,212955050,,0xFFFA0909,
bet9ja,2236338938,,55,support@bettingtipsnet.com,free,06:43:48,2025-08-10,83689478,,0xFF097E36,
1xbet:ng,2hqsl,2.51,65,support@bettingtipsnet.com,free,06:43:48,2025-08-10,263845963,,0xFF0982EC,
megapari,upetl,1211.32,87,support@bettingtipsnet.com,premium,06:43:48,2025-08-10,247893630,,0xFF383838,
1xbet:ng,DM5TL,1211.91,85,support@bettingtipsnet.com,premium,06:43:48,2025-08-10,201752472,,0xFF0982EC,
sportybet:ng,J5QVCX,309,87,support@bettingtipsnet.com,free,06:43:48,2025-08-10,269489075,,0xFFFA0909,
1xbet:cm,88TTL,2.1,85,support@bettingtipsnet.com,free,06:43:48,2025-08-10,116881491,,0xFF0982EC,
1xbet:ng,CDPTL,6.44,55,support@bettingtipsnet.com,free,06:43:48,2025-08-10,78340195,,0xFF0982EC,
1xbet:ke,2PY6L,2793.25,85,support@bettingtipsnet.com,premium,06:43:48,2025-08-10,101641898,,0xFF0982EC,
megapari,upetl,1211.88,55,support@bettingtipsnet.com,premium,06:43:48,2025-08-10,194038941,,0xFF383838,
paripesa,KBETL,7.01,75,support@bettingtipsnet.com,free,06:43:48,2025-08-10,166715305,,0xFF05117E,
sportybet:gh,BTCXS1,626.95,80,support@bettingtipsnet.com,free,06:43:48,2025-08-10,331832476,,0xFFFA0909,
betika:ke,av5zLZ,162.22,75,support@bettingtipsnet.com,free,06:43:48,2025-08-10,159251695,,,
sportybet:gh,BTCXS1,626.74,55,support@bettingtipsnet.com,free,06:43:48,2025-08-10,155859399,,0xFFFA0909,
sportybet:ng,S9QZZA,160.2,80,support@bettingtipsnet.com,free,06:43:48,2025-08-10,180395741,,0xFFFA0909,
sportybet:gh,BTCXS1,626.93,75,support@bettingtipsnet.com,free,06:43:48,2025-08-10,180503143,,0xFFFA0909,
sportybet:gh,CFKGRZ,6.84,85,support@bettingtipsnet.com,free,06:43:48,2025-08-10,155256963,,0xFFFA0909,
paripesa,252TL,1211.28,92,support@bettingtipsnet.com,premium,06:43:48,2025-08-10,143358259,,0xFF05117E,
db_bet,FX2TL,18.6,80,support@bettingtipsnet.com,free,06:43:48,2025-08-10,217693173,,0xFFFF5275,
